,lsoa,crime type,percentage
16858,E01006392,"Theft 
from the person",0.0076045627376425855
16859,E01006350,Other theft,0.034055727554179564
16860,E01006350,Robbery,0.006191950464396285
16861,E01006350,"Violence 
and 
sexual offences",0.29102167182662536
16862,E01006350,Burglary,0.018575851393188854
16863,E01006350,Public order,0.1609907120743034
16864,E01006350,Other crime,0.021671826625386997
16865,E01006350,"Criminal damage 
and 
arson",0.08359133126934984
16866,E01006350,"Vehicle 
crime",0.02786377708978328
16867,E01006350,"Anti-social 
behaviour",0.19504643962848298
16868,E01006350,Shoplifting,0.13003095975232198
16869,E01006350,Drugs,0.015479876160990712
16870,E01006350,"Possession 
of 
weapons",0.01238390092879257
16871,E01006350,"Theft 
from the person",0.0030959752321981426
16872,E01006351,Other theft,0.06093189964157706
16873,E01006351,Robbery,0.007168458781362007
16874,E01006351,"Violence 
and 
sexual offences",0.32974910394265233
16875,E01006351,Burglary,0.07526881720430108
16876,E01006351,Public order,0.0931899641577061
16877,E01006351,Other crime,0.02867383512544803
16878,E01006351,"Criminal damage 
and 
arson",0.14336917562724014
16879,E01006351,"Vehicle 
crime",0.043010752688172046
16880,E01006351,"Anti-social 
behaviour",0.1971326164874552
16881,E01006351,Drugs,0.010752688172043012
16882,E01006351,"Possession 
of 
weapons",0.007168458781362007
16883,E01006351,"Theft 
from the person",0.0035842293906810036
16884,E01006357,Other theft,0.046296296296296294
16885,E01006357,Robbery,0.0030864197530864196
16886,E01006357,"Violence 
and 
sexual offences",0.33641975308641975
16887,E01006357,Burglary,0.06481481481481481
16888,E01006357,Public order,0.10185185185185185
16889,E01006357,Other crime,0.040123456790123455
16890,E01006357,"Criminal damage 
and 
arson",0.16358024691358025
16891,E01006357,"Vehicle 
crime",0.018518518518518517
16892,E01006357,"Anti-social 
behaviour",0.1574074074074074
16893,E01006357,Shoplifting,0.027777777777777776
16894,E01006357,Bicycle theft,0.009259259259259259
16895,E01006357,Drugs,0.015432098765432098
16896,E01006357,"Possession 
of 
weapons",0.012345679012345678
16897,E01006357,"Theft 
from the person",0.0030864197530864196
16898,E01006360,Other theft,0.033632286995515695
16899,E01006360,Robbery,0.006726457399103139
16900,E01006360,"Violence 
and 
sexual offences",0.23542600896860988
16901,E01006360,Burglary,0.08968609865470852
16902,E01006360,Public order,0.1210762331838565
16903,E01006360,Other crime,0.02466367713004484
16904,E01006360,"Criminal damage 
and 
arson",0.2085201793721973
16905,E01006360,"Vehicle 
crime",0.02242152466367713
16906,E01006360,"Anti-social 
behaviour",0.23094170403587444
16907,E01006360,Shoplifting,0.006726457399103139
16908,E01006360,Bicycle theft,0.004484304932735426
16909,E01006360,Drugs,0.008968609865470852
16910,E01006360,"Possession 
of 
weapons",0.006726457399103139
16911,E01006361,Other theft,0.07651715039577836
16912,E01006361,Robbery,0.018469656992084433
16913,E01006361,"Violence 
and 
sexual offences",0.2770448548812665
16914,E01006361,Burglary,0.06596306068601583
16915,E01006361,Public order,0.10817941952506596
16916,E01006361,Other crime,0.010554089709762533
16917,E01006361,"Criminal damage 
and 
arson",0.1820580474934037
16918,E01006361,"Vehicle 
crime",0.036939313984168866
16919,E01006361,"Anti-social 
behaviour",0.13984168865435356
16920,E01006361,Shoplifting,0.052770448548812667
16921,E01006361,Bicycle theft,0.021108179419525065
16922,E01006361,Drugs,0.002638522427440633
16923,E01006361,"Possession 
of 
weapons",0.005277044854881266
16924,E01006361,"Theft 
from the person",0.002638522427440633
16925,E01006356,Other theft,0.008333333333333333
16926,E01006356,"Violence 
and 
sexual offences",0.36666666666666664
16927,E01006356,Burglary,0.125
16928,E01006356,Public order,0.06666666666666667
16929,E01006356,"Criminal damage 
and 
arson",0.14166666666666666
16930,E01006356,"Vehicle 
crime",0.03333333333333333
16931,E01006356,"Anti-social 
behaviour",0.23333333333333334
16932,E01006356,Bicycle theft,0.008333333333333333
16933,E01006356,Drugs,0.008333333333333333
16934,E01006356,"Possession 
of 
weapons",0.008333333333333333
16935,E01006396,Other theft,0.05063291139240506
16936,E01006396,Robbery,0.012658227848101266
16937,E01006396,"Violence 
and 
sexual offences",0.20253164556962025
16938,E01006396,Burglary,0.06329113924050633
16939,E01006396,Public order,0.0759493670886076
16940,E01006396,Other crime,0.012658227848101266
16941,E01006396,"Criminal damage 
and 
arson",0.189873417721519
16942,E01006396,"Vehicle 
crime",0.16455696202531644
16943,E01006396,"Anti-social 
behaviour",0.20253164556962025
16944,E01006396,Bicycle theft,0.012658227848101266
16945,E01006396,Drugs,0.012658227848101266
16946,E01006397,Other theft,0.06451612903225806
16947,E01006397,"Violence 
and 
sexual offences",0.3709677419354839
16948,E01006397,Burglary,0.08064516129032258
16949,E01006397,Public order,0.04838709677419355
16950,E01006397,Other crime,0.016129032258064516
16951,E01006397,"Criminal damage 
and 
arson",0.14516129032258066
16952,E01006397,"Vehicle 
crime",0.14516129032258066
16953,E01006397,"Anti-social 
behaviour",0.08064516129032258
16954,E01006397,Drugs,0.03225806451612903
16955,E01006397,"Possession 
of 
weapons",0.016129032258064516
16956,E01006398,Other theft,0.08333333333333333
16957,E01006398,Robbery,0.008333333333333333
16958,E01006398,"Violence 
and 
sexual offences",0.39166666666666666
16959,E01006398,Burglary,0.016666666666666666
16960,E01006398,Public order,0.10833333333333334
16961,E01006398,Other crime,0.008333333333333333
16962,E01006398,"Criminal damage 
and 
arson",0.10833333333333334
16963,E01006398,"Vehicle 
crime",0.08333333333333333
16964,E01006398,"Anti-social 
behaviour",0.15
16965,E01006398,Shoplifting,0.025
16966,E01006398,Drugs,0.016666666666666666
16967,E01006399,Other theft,0.08
16968,E01006399,"Violence 
and 
sexual offences",0.24
16969,E01006399,Burglary,0.2
16970,E01006399,Public order,0.06666666666666667
16971,E01006399,Other crime,0.02666666666666667
16972,E01006399,"Criminal damage 
and 
arson",0.08
16973,E01006399,"Vehicle 
crime",0.21333333333333335
16974,E01006399,"Anti-social 
behaviour",0.08
16975,E01006399,"Possession 
of 
weapons",0.013333333333333334
16976,E01006305,Other theft,0.10548523206751055
16977,E01006305,Robbery,0.012658227848101266
16978,E01006305,"Violence 
and 
sexual offences",0.28270042194092826
16979,E01006305,Burglary,0.05063291139240506
16980,E01006305,Public order,0.07172995780590717
16981,E01006305,Other crime,0.02531645569620253
16982,E01006305,"Criminal damage 
and 
arson",0.15611814345991562
16983,E01006305,"Vehicle 
crime",0.02531645569620253
16984,E01006305,"Anti-social 
behaviour",0.2320675105485232
16985,E01006305,Shoplifting,0.004219409282700422
16986,E01006305,Bicycle theft,0.008438818565400843
16987,E01006305,Drugs,0.004219409282700422
16988,E01006305,"Possession 
of 
weapons",0.016877637130801686
16989,E01006305,"Theft 
from the person",0.004219409282700422
16990,E01006308,Other theft,0.06802721088435375
16991,E01006308,Robbery,0.015873015873015872
16992,E01006308,"Violence 
and 
sexual offences",0.2494331065759637
16993,E01006308,Burglary,0.08390022675736962
16994,E01006308,Public order,0.11337868480725624
16995,E01006308,Other crime,0.024943310657596373
16996,E01006308,"Criminal damage 
and 
arson",0.09750566893424037
16997,E01006308,"Vehicle 
crime",0.05215419501133787
16998,E01006308,"Anti-social 
behaviour",0.2675736961451247
16999,E01006308,Shoplifting,0.0022675736961451248
17000,E01006308,Bicycle theft,0.0045351473922902496
17001,E01006308,Drugs,0.006802721088435374
17002,E01006308,"Possession 
of 
weapons",0.009070294784580499
17003,E01006308,"Theft 
from the person",0.0045351473922902496
17004,E01006309,Other theft,0.075
17005,E01006309,Robbery,0.0125
17006,E01006309,"Violence 
and 
sexual offences",0.25
17007,E01006309,Burglary,0.10625
17008,E01006309,Public order,0.06875
17009,E01006309,Other crime,0.025
17010,E01006309,"Criminal damage 
and 
arson",0.10625
17011,E01006309,"Vehicle 
crime",0.0625
17012,E01006309,"Anti-social 
behaviour",0.2625
17013,E01006309,Shoplifting,0.0125
17014,E01006309,Drugs,0.0125
17015,E01006309,"Possession 
of 
weapons",0.00625
17016,E01006310,Other theft,0.036
17017,E01006310,Robbery,0.016
17018,E01006310,"Violence 
and 
sexual offences",0.236
17019,E01006310,Burglary,0.072
17020,E01006310,Public order,0.084
17021,E01006310,Other crime,0.028
17022,E01006310,"Criminal damage 
and 
arson",0.132
17023,E01006310,"Vehicle 
crime",0.104
17024,E01006310,"Anti-social 
behaviour",0.208
17025,E01006310,Shoplifting,0.04
17026,E01006310,Bicycle theft,0.012
17027,E01006310,Drugs,0.016
17028,E01006310,"Possession 
of 
weapons",0.008
17029,E01006310,"Theft 
from the person",0.008
17030,E01006311,Other theft,0.06635071090047394
17031,E01006311,Robbery,0.004739336492890996
17032,E01006311,"Violence 
and 
sexual offences",0.3080568720379147
17033,E01006311,Burglary,0.07109004739336493
17034,E01006311,Public order,0.11374407582938388
17035,E01006311,Other crime,0.037914691943127965
17036,E01006311,"Criminal damage 
and 
arson",0.10900473933649289
17037,E01006311,"Vehicle 
crime",0.04265402843601896
17038,E01006311,"Anti-social 
behaviour",0.23222748815165878
17039,E01006311,Bicycle theft,0.004739336492890996
17040,E01006311,Drugs,0.004739336492890996
17041,E01006311,"Possession 
of 
weapons",0.004739336492890996
17042,E01006269,Other theft,0.07053941908713693
17043,E01006269,Robbery,0.008298755186721992
17044,E01006269,"Violence 
and 
sexual offences",0.26556016597510373
17045,E01006269,Burglary,0.0912863070539419
17046,E01006269,Public order,0.13278008298755187
17047,E01006269,Other crime,0.02074688796680498
17048,E01006269,"Criminal damage 
and 
arson",0.12033195020746888
17049,E01006269,"Vehicle 
crime",0.05394190871369295
17050,E01006269,"Anti-social 
behaviour",0.1908713692946058
17051,E01006269,Shoplifting,0.02074688796680498
17052,E01006269,Bicycle theft,0.008298755186721992
17053,E01006269,Drugs,0.016597510373443983
17054,E01006271,Other theft,0.10989010989010989
17055,E01006271,Robbery,0.01098901098901099
17056,E01006271,"Violence 
and 
sexual offences",0.27472527472527475
17057,E01006271,Burglary,0.0989010989010989
17058,E01006271,Public order,0.06593406593406594
17059,E01006271,Other crime,0.01098901098901099
17060,E01006271,"Criminal damage 
and 
arson",0.10989010989010989
17061,E01006271,"Vehicle 
crime",0.08791208791208792
17062,E01006271,"Anti-social 
behaviour",0.1978021978021978
17063,E01006271,Drugs,0.02197802197802198
17064,E01006271,"Possession 
of 
weapons",0.01098901098901099
17065,E01006272,Other theft,0.11895910780669144
17066,E01006272,Robbery,0.007434944237918215
17067,E01006272,"Violence 
and 
sexual offences",0.2899628252788104
17068,E01006272,Burglary,0.08550185873605948
17069,E01006272,Public order,0.10408921933085502
17070,E01006272,Other crime,0.026022304832713755
17071,E01006272,"Criminal damage 
and 
arson",0.08921933085501858
17072,E01006272,"Vehicle 
crime",0.08178438661710037
17073,E01006272,"Anti-social 
behaviour",0.13382899628252787
17074,E01006272,Shoplifting,0.040892193308550186
17075,E01006272,Bicycle theft,0.0037174721189591076
17076,E01006272,Drugs,0.011152416356877323
17077,E01006272,"Possession 
of 
weapons",0.0037174721189591076
17078,E01006272,"Theft 
from the person",0.0037174721189591076
17079,E01006273,Other theft,0.032520325203252036
17080,E01006273,Robbery,0.008130081300813009
17081,E01006273,"Violence 
and 
sexual offences",0.2845528455284553
17082,E01006273,Burglary,0.10569105691056911
17083,E01006273,Public order,0.06504065040650407
17084,E01006273,Other crime,0.032520325203252036
17085,E01006273,"Criminal damage 
and 
arson",0.08943089430894309
17086,E01006273,"Vehicle 
crime",0.0975609756097561
17087,E01006273,"Anti-social 
behaviour",0.24390243902439024
17088,E01006273,Bicycle theft,0.008130081300813009
17089,E01006273,Drugs,0.024390243902439025
17090,E01006273,"Possession 
of 
weapons",0.008130081300813009
17091,E01006276,Other theft,0.03867403314917127
17092,E01006276,Robbery,0.0055248618784530384
17093,E01006276,"Violence 
and 
sexual offences",0.39779005524861877
17094,E01006276,Burglary,0.055248618784530384
17095,E01006276,Public order,0.055248618784530384
17096,E01006276,Other crime,0.016574585635359115
17097,E01006276,"Criminal damage 
and 
arson",0.09392265193370165
17098,E01006276,"Vehicle 
crime",0.07734806629834254
17099,E01006276,"Anti-social 
behaviour",0.20441988950276244
17100,E01006276,Shoplifting,0.022099447513812154
17101,E01006276,Drugs,0.022099447513812154
17102,E01006276,"Possession 
of 
weapons",0.011049723756906077
17103,E01006353,Other theft,0.05172413793103448
17104,E01006353,Robbery,0.005747126436781609
17105,E01006353,"Violence 
and 
sexual offences",0.5402298850574713
17106,E01006353,Burglary,0.05172413793103448
17107,E01006353,Public order,0.05747126436781609
17108,E01006353,Other crime,0.05172413793103448
17109,E01006353,"Criminal damage 
and 
arson",0.040229885057471264
17110,E01006353,"Vehicle 
crime",0.06321839080459771
17111,E01006353,"Anti-social 
behaviour",0.10344827586206896
17112,E01006353,Drugs,0.011494252873563218
17113,E01006353,"Possession 
of 
weapons",0.005747126436781609
17114,E01006353,"Theft 
from the person",0.017241379310344827
17115,E01006354,Other theft,0.0728476821192053
17116,E01006354,Robbery,0.019867549668874173
17117,E01006354,"Violence 
and 
sexual offences",0.23178807947019867
17118,E01006354,Burglary,0.07947019867549669
17119,E01006354,Public order,0.11258278145695365
17120,E01006354,Other crime,0.059602649006622516
17121,E01006354,"Criminal damage 
and 
arson",0.13245033112582782
17122,E01006354,"Vehicle 
crime",0.11920529801324503
17123,E01006354,"Anti-social 
behaviour",0.11920529801324503
17124,E01006354,Shoplifting,0.013245033112582781
17125,E01006354,Bicycle theft,0.013245033112582781
17126,E01006354,Drugs,0.019867549668874173
17127,E01006354,"Possession 
of 
weapons",0.006622516556291391
17128,E01006355,Other theft,0.06086956521739131
17129,E01006355,Robbery,0.02608695652173913
17130,E01006355,"Violence 
and 
sexual offences",0.3217391304347826
17131,E01006355,Burglary,0.12173913043478261
17132,E01006355,Public order,0.08695652173913043
17133,E01006355,"Criminal damage 
and 
arson",0.0782608695652174
17134,E01006355,"Vehicle 
crime",0.0782608695652174
17135,E01006355,"Anti-social 
behaviour",0.1565217391304348
17136,E01006355,Shoplifting,0.043478260869565216
17137,E01006355,Bicycle theft,0.008695652173913044
17138,E01006355,Drugs,0.008695652173913044
17139,E01006355,"Possession 
of 
weapons",0.008695652173913044
17140,E01006358,Other theft,0.06811145510835913
17141,E01006358,Robbery,0.006191950464396285
17142,E01006358,"Violence 
and 
sexual offences",0.33746130030959753
17143,E01006358,Burglary,0.06811145510835913
17144,E01006358,Public order,0.1021671826625387
17145,E01006358,Other crime,0.021671826625386997
17146,E01006358,"Criminal damage 
and 
arson",0.06191950464396285
17147,E01006358,"Vehicle 
crime",0.1021671826625387
17148,E01006358,"Anti-social 
behaviour",0.15170278637770898
17149,E01006358,Shoplifting,0.04953560371517028
17150,E01006358,Bicycle theft,0.009287925696594427
17151,E01006358,Drugs,0.009287925696594427
17152,E01006358,"Possession 
of 
weapons",0.009287925696594427
17153,E01006358,"Theft 
from the person",0.0030959752321981426
17154,E01006359,Other theft,0.06896551724137931
17155,E01006359,Robbery,0.008620689655172414
17156,E01006359,"Violence 
and 
sexual offences",0.22413793103448276
17157,E01006359,Burglary,0.07758620689655173
17158,E01006359,Public order,0.10344827586206896
17159,E01006359,Other crime,0.02586206896551724
17160,E01006359,"Criminal damage 
and 
arson",0.09482758620689655
17161,E01006359,"Vehicle 
crime",0.07758620689655173
17162,E01006359,"Anti-social 
behaviour",0.22413793103448276
